Energy,Corr,Diss_sim,Homogen,ASM,Energy2,Corr2,Diss_sim2,Homogen2,ASM2,Energy3,Corr3,Diss_sim3,Homogen3,ASM3,Energy4,Corr4,Diss_sim4,Homogen4,ASM4,Entropy
0.18198852205472424,0.7370394320436663,12.624166768590996,0.31913879235837705,0.03311982215966285,0.19854982923113176,0.8241779661591616,8.21241285469667,0.4364933399389624,0.03311982215966285,0.1802018658866193,0.7268961043157053,12.874108172073482,0.3218327053673196,0.03311982215966285,0.18018443031804401,0.725110950788054,13.074911631006316,0.31921882429218523,0.03311982215966285,4.908130097932189
0.14610236108932848,0.7343999999092548,11.851631298923676,0.2861151685124093,0.021345899915876525,0.16745487834668618,0.8268117733745145,7.493567300636006,0.4246608767771358,0.021345899915876525,0.1444081318494022,0.7227846434797367,12.220767383703341,0.28684237302079363,0.021345899915876525,0.1447812433198161,0.7226500362518553,12.161645367473316,0.288187888481138,0.021345899915876525,4.9207867298710655
0.15073700616132707,0.7702792418675144,10.815626528864966,0.302319013882783,0.022721645026479952,0.1726077512748395,0.8438809812551604,7.029694379892367,0.4361643449348429,0.022721645026479952,0.14945303506485652,0.7589923166964563,11.112522547018433,0.30490633450079874,0.022721645026479952,0.14909989618044953,0.7563614086269407,11.314781269985946,0.30142704072012494,0.022721645026479952,4.858937959998356
0.1540713164040854,0.7654096662064909,11.030351791829743,0.3047701932608564,0.023737970538487793,0.17670470756790713,0.8447917776803394,7.01676400440313,0.44140408543616394,0.023737970538487793,0.15230755844093194,0.7515111821645952,11.463470957908402,0.3049417173544983,0.023737970538487793,0.15235219749803455,0.7556368457774968,11.273490067822962,0.3059314643156374,0.023737970538487793,4.847941201574264
0.15856436088954615,0.7705933719933467,10.643170560176124,0.3158087683599785,0.02514265654431023,0.18172782224912576,0.8527491878853071,6.731118517612522,0.4533087401307579,0.02514265654431023,0.1567685051836189,0.7603673729584143,10.94756070940292,0.31749215470378855,0.02514265654431023,0.15657839552362418,0.7594015384702397,11.103603310342717,0.31272927404180306,0.02514265654431023,4.799310586321521
0.15085607657668318,0.8126796133933036,9.897810665362032,0.30745457873004023,0.022757555840110102,0.17333704184505033,0.8676984783598692,6.609390288649705,0.4495399310775973,0.022757555840110102,0.14908239027771214,0.7985432623366798,10.480872852049433,0.3055940840311004,0.022757555840110102,0.14908548339017075,0.8020364202331093,10.207903615565197,0.3108193164965773,0.022757555840110102,4.770273933101956
0.15335125284082454,0.7899566763631118,10.341345859833657,0.3071339017793618,0.0235166067478505,0.17852906839166127,0.858890464961559,6.639371330724069,0.45457325915699665,0.0235166067478505,0.15174460381086582,0.7755262360705555,10.840640928918011,0.3060481581678482,0.0235166067478505,0.15166761469873327,0.7779660630927016,10.692740147288038,0.30947166090325506,0.0235166067478505,4.7743309736552355
0.15335125284082454,0.7899566763631118,10.341345859833657,0.3071339017793618,0.0235166067478505,0.17852906839166127,0.858890464961559,6.639371330724069,0.45457325915699665,0.0235166067478505,0.15174460381086582,0.7755262360705555,10.840640928918011,0.3060481581678482,0.0235166067478505,0.15166761469873327,0.7779660630927016,10.692740147288038,0.30947166090325506,0.0235166067478505,4.7743309736552355
0.15160577841280565,0.7900088943798349,10.148250214041095,0.30433896133444155,0.022984312048152725,0.17460578569595214,0.8567344808295846,6.602445419520546,0.4483189019830973,0.022984312048152725,0.14934295483385254,0.7739838014237986,10.684701728317524,0.30283873672750056,0.022984312048152725,0.14980835907663206,0.7790989669088677,10.444230835513038,0.3073006898315849,0.022984312048152725,4.789721628062905
0.15160577841280565,0.7900088943798349,10.148250214041095,0.30433896133444155,0.022984312048152725,0.17460578569595214,0.8567344808295846,6.602445419520546,0.4483189019830973,0.022984312048152725,0.14934295483385254,0.7739838014237986,10.684701728317524,0.30283873672750056,0.022984312048152725,0.14980835907663206,0.7790989669088677,10.444230835513038,0.3073006898315849,0.022984312048152725,4.789721628062905
0.15134183695569756,0.7878456520357353,10.948351119129153,0.30078203449441954,0.022904351613124947,0.17513037919547864,0.8582519856480514,6.944609222113502,0.44852673933702436,0.022904351613124947,0.14978858325267033,0.7749725143825563,11.345203947595177,0.303416457829685,0.022904351613124947,0.14973673328673448,0.7766470548018061,11.371682093741983,0.30202056699489915,0.022904351613124947,4.791911706657089
0.18416278247233175,0.7189380498134239,12.968581824853224,0.32066296937992517,0.03391593044795138,0.20175577160259656,0.8136762481939034,8.383110628669275,0.4410364332789338,0.03391593044795138,0.1823343853721742,0.7076172392820468,13.295797733617746,0.3220254581404042,0.03391593044795138,0.18226956317840728,0.7068933430501552,13.357906870761065,0.3208100188341862,0.03391593044795138,4.910560514398679
0.15378156829376616,0.8200696402413531,9.71954883194716,0.3130489269290654,0.023648770746890264,0.1775195933765968,0.872691761576502,6.456981561888452,0.4575257184238662,0.023648770746890264,0.1521894013833621,0.8050901437144122,10.20618027657676,0.3150478523557563,0.023648770746890264,0.15201658584042846,0.8065354758468116,10.23998069860333,0.3137309769392512,0.023648770746890264,4.743273978920102
0.12653338338702483,0.7618858578374117,13.857096991193737,0.2544716566374138,0.016010697111367808,0.14259084429371408,0.8455183246641867,8.788450954011738,0.3730931468316228,0.016010697111367808,0.12484293722305653,0.7550503443298778,14.059420728321351,0.256673600333967,0.016010697111367808,0.12468216138450154,0.752002664582562,14.324294101202124,0.2542307268334976,0.016010697111367808,5.361665262047251
0.12816261358489564,0.7772134307638162,13.421699180528373,0.25909730312621754,0.016425655520911273,0.1447580110609217,0.8548999817157282,8.562347113502932,0.3757318430683735,0.016425655520911273,0.12645268011047964,0.7661288224511605,13.93564669252952,0.25789843198021045,0.016425655520911273,0.12656338565672826,0.7678803119749134,13.709498661540051,0.2613443336570671,0.016425655520911273,5.347983124776794
0.12816261358489564,0.7772134307638162,13.421699180528373,0.25909730312621754,0.016425655520911273,0.1447580110609217,0.8548999817157282,8.562347113502932,0.3757318430683735,0.016425655520911273,0.12645268011047964,0.7661288224511605,13.93564669252952,0.25789843198021045,0.016425655520911273,0.12656338565672826,0.7678803119749134,13.709498661540051,0.2613443336570671,0.016425655520911273,5.347983124776794
0.13604429380981686,0.7944038764800547,12.607303387964773,0.2751327973350664,0.018508049878211776,0.1543217136480126,0.8709985429056745,7.786945022015654,0.3965813542485665,0.018508049878211776,0.13437097685984156,0.7841431274652035,12.933253166156682,0.2761496762283913,0.018508049878211776,0.13410938707749556,0.7830823032009192,13.09350837351266,0.274816189858132,0.018508049878211776,5.311880856970465
0.13675205624359613,0.7843964299508939,12.985479604941288,0.27379506954096794,0.018701124886851675,0.15506251770484658,0.8696257311859215,7.865719789628177,0.3937712749318777,0.018701124886851675,0.13466807045016946,0.774925101187603,13.397325377889942,0.2738814125107175,0.018701124886851675,0.13498700785826892,0.7764580679019802,13.310476752157047,0.27379052831634215,0.018701124886851675,5.321358561505964
0.12770591082594704,0.769471339422105,13.27518040606653,0.264160845680819,0.016308799659884736,0.14556513147560657,0.8449421175092459,8.569693309686885,0.38744833367658715,0.016308799659884736,0.1264471916353612,0.7588047391560147,13.598676475656877,0.2664106734571815,0.016308799659884736,0.12609180375542756,0.7556053678106102,13.857621562417423,0.2645446947255094,0.016308799659884736,5.2084091789757965
0.12770591082594704,0.769471339422105,13.27518040606653,0.264160845680819,0.016308799659884736,0.14556513147560657,0.8449421175092459,8.569693309686885,0.38744833367658715,0.016308799659884736,0.1264471916353612,0.7588047391560147,13.598676475656877,0.2664106734571815,0.016308799659884736,0.12609180375542756,0.7556053678106102,13.857621562417423,0.2645446947255094,0.016308799659884736,5.2084091789757965
0.12886014892090172,0.7347283763936915,14.502744312622307,0.25741592494327653,0.016604937979916967,0.1475543745944032,0.8317884747298051,8.993502323874752,0.38466170747456147,0.016604937979916967,0.1274338774402687,0.7258378872345587,14.779148364168336,0.25961918222458047,0.016604937979916967,0.1276725062665868,0.7260141381832401,14.842038748319744,0.25963899557742187,0.016604937979916967,5.271168794138262
0.12598790629247242,0.7647888456805676,13.781846257338549,0.259007629228864,0.01587295253196081,0.14442431118355237,0.8428558108891248,8.84944884417808,0.3838808724526101,0.01587295253196081,0.12471683364217644,0.7542349946010347,14.106008325642133,0.26185467604556306,0.01587295253196081,0.12488636815645546,0.7522906563498585,14.279314953603883,0.2606931456837711,0.01587295253196081,5.219990851185606
0.19066559814557815,0.7339609075235588,12.599704929060664,0.33042672650248806,0.036353370316211095,0.2089974166204832,0.8266585702605546,8.001697040117415,0.450587355423414,0.036353370316211095,0.18835636904647074,0.726526754846883,12.828206080705879,0.331943781104739,0.036353370316211095,0.1885786322034781,0.7225135231354676,12.929385227538189,0.3314749783196276,0.036353370316211095,4.877219162077438
0.08672835486058175,0.7542794078847538,14.090164811643834,0.22563283654870023,0.007521807536822995,0.1083967421901533,0.8473119815267063,8.71405256237769,0.35695590599420035,0.007521807536822995,0.08610114389177924,0.7454033327781198,14.430294767559868,0.22727499714066834,0.007521807536822995,0.08568808017860144,0.739190006582674,14.812860704424386,0.22388955904649824,0.007521807536822995,5.465883667919007
0.08238952807367915,0.7568244418245026,14.066712022994125,0.21771050705459002,0.006788034336203565,0.10376090308827572,0.8530294470218234,8.492665270303323,0.35266804241416,0.006788034336203565,0.08164049656991827,0.7449268566015524,14.547382248076563,0.21867771138257514,0.006788034336203565,0.08133429683119767,0.7457651090525835,14.668628720018688,0.21682044633213,0.006788034336203565,5.482184961956958
0.07978395032963018,0.7497882810067604,14.858266572896278,0.20981436477968568,0.006365478730200896,0.10175051812701086,0.8418640319109425,9.164180987035223,0.3465061141838793,0.006365478730200896,0.07894161774914629,0.7399303133605467,15.328307566224087,0.21153489784580684,0.006365478730200896,0.07884096537245781,0.7390081888394229,15.41950666549224,0.21093034000035082,0.006365478730200896,5.432446584827248
0.08625349384412707,0.755807388712742,14.475908910225046,0.221782737561509,0.007439665200318868,0.10885057586575568,0.8454490520803828,8.924260029354205,0.36081066094724534,0.007439665200318868,0.08528090341560159,0.7455390282220905,14.919983455945713,0.22284453414294203,0.007439665200318868,0.08524027692166003,0.7462133448733155,14.960263632568807,0.2227502981644867,0.007439665200318868,5.422605099483718
0.07815865339923794,0.7685053298945528,14.028035561399214,0.20984001496261928,0.006108775101182208,0.09969735844180017,0.8517037655404803,8.791814456947161,0.3453103120401636,0.006108775101182208,0.07727705365127258,0.7552819100220753,14.759414217929619,0.20852224934074423,0.006108775101182208,0.07748552741203803,0.7590698631882749,14.394625480141391,0.21324204174893427,0.006108775101182208,5.4678282649952665
0.15004165667830568,0.7214798073555677,12.1349529109589,0.2884894872976435,0.02251249873877055,0.17118870379494597,0.8173563737252695,7.721635732632093,0.42502153236176077,0.02251249873877055,0.14856301919693762,0.7099724892816243,12.466255107785281,0.2899794349341821,0.02251249873877055,0.14858281925824468,0.7076924196475339,12.530669689530908,0.28970546423375965,0.02251249873877055,4.911579553667369
0.15738971995471612,0.7691914044760103,11.89233732876712,0.3015083273263637,0.02477152394742397,0.179583279426152,0.8440237623393073,7.605743945694713,0.4424258711328518,0.02477152394742397,0.15576173571197144,0.7585589459357904,12.192500794650757,0.30477762680205595,0.02477152394742397,0.15594451605589707,0.760041455480689,12.277702674239142,0.30243689776892524,0.02477152394742397,4.817930190111347
